Tue 10 Sep 2024, 11:05PM
################# Phase 1 ######################
################# INIT balls ######################
0, Init stimuli, 0, 
################# INIT balls ######################
6.096, Init stimuli, 0, 
6.096, 0, Clicked: Shuffle, x=1812, y=39,  RED: x=732,  y=347,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=1749,  y=1013,  dx=-0.05708939656470226,  dy=-0.0821023799891219,  clicks=0,  score=0, YELLOW: x=70,  y=531,  dx=-0.02778815621387794,  dy=0.09606153431125863,  clicks=0,  score=0,
28.417, 40, Clicked: None, x=756, y=297, Clicked: None, x=756, y=297, Clicked: YELLOW, x=756,  y=297,  RED: x=1238,  y=288,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=357,  y=252,  dx=-0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=760,  y=264,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=32,  score=28,
28.552, 41, Clicked: None, x=756, y=297, Clicked: None, x=756, y=297, Clicked: YELLOW, x=756,  y=297,  RED: x=1222,  y=288,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=351,  y=268,  dx=-0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=762,  y=278,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=33,  score=29,
28.996, 42, Clicked: None, x=761, y=368, Clicked: None, x=761, y=368, Clicked: YELLOW, x=761,  y=368,  RED: x=1168,  y=286,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=330,  y=324,  dx=-0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=767,  y=326,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=34,  score=30,
29.148, 43, Clicked: None, x=761, y=369, Clicked: None, x=761, y=369, Clicked: YELLOW, x=761,  y=369,  RED: x=1150,  y=286,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=323,  y=342,  dx=-0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=769,  y=342,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=35,  score=31,
29.278, 44, Clicked: None, x=764, y=391, Clicked: None, x=764, y=391, Clicked: YELLOW, x=764,  y=391,  RED: x=1134,  y=286,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=316,  y=358,  dx=-0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=771,  y=356,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=36,  score=32,
29.674, 45, Clicked: None, x=776, y=454, Clicked: None, x=776, y=454, Clicked: YELLOW, x=776,  y=454,  RED: x=1086,  y=285,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=297,  y=408,  dx=-0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=776,  y=399,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=37,  score=33,
29.823, 46, Clicked: None, x=776, y=454, Clicked: None, x=776, y=454, Clicked: YELLOW, x=776,  y=454,  RED: x=1068,  y=284,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=290,  y=426,  dx=-0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=777,  y=415,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=38,  score=34,
29.955, 47, Clicked: None, x=776, y=460, Clicked: None, x=776, y=460, Clicked: YELLOW, x=776,  y=460,  RED: x=1052,  y=284,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=284,  y=442,  dx=-0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=779,  y=429,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=39,  score=35,
30.35, 48, Clicked: None, x=782, y=541, Clicked: None, x=782, y=541, Clicked: None, x=782, y=541,  RED: x=1004,  y=283,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=265,  y=492,  dx=-0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, YELLOW: x=784,  y=471,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=39,  score=35,
30.484, 48, Clicked: None, x=781, y=543, Clicked: None, x=781, y=543, Clicked: YELLOW, x=781,  y=543,  RED: x=988,  y=283,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=259,  y=508,  dx=-0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=786,  y=485,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=40,  score=36,
30.716, 49, Clicked: None, x=781, y=548, Clicked: None, x=781, y=548, Clicked: YELLOW, x=781,  y=548,  RED: x=960,  y=282,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=248,  y=537,  dx=-0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=788,  y=510,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=41,  score=37,
31.091, 50, Clicked: None, x=781, y=580, Clicked: None, x=781, y=580, Clicked: YELLOW, x=781,  y=580,  RED: x=914,  y=281,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=230,  y=584,  dx=-0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=793,  y=551,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=42,  score=38,
31.24, 51, Clicked: None, x=781, y=580, Clicked: None, x=781, y=580, Clicked: YELLOW, x=781,  y=580,  RED: x=896,  y=281,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=222,  y=602,  dx=-0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=795,  y=567,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=43,  score=39,
31.37, 52, Clicked: None, x=790, y=618, Clicked: None, x=790, y=618, Clicked: YELLOW, x=790,  y=618,  RED: x=880,  y=280,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=216,  y=619,  dx=-0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=796,  y=581,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=44,  score=40,
31.505, 53, Clicked: None, x=790, y=618, Clicked: None, x=790, y=618, Clicked: YELLOW, x=790,  y=618,  RED: x=864,  y=280,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=210,  y=635,  dx=-0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=798,  y=595,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=45,  score=41,
31.985, 54, Clicked: None, x=798, y=665, Clicked: None, x=798, y=665, Clicked: YELLOW, x=798,  y=665,  RED: x=806,  y=279,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=187,  y=695,  dx=-0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=804,  y=646,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=46,  score=42,
32.136, 55, Clicked: None, x=798, y=665, Clicked: None, x=798, y=665, Clicked: YELLOW, x=798,  y=665,  RED: x=788,  y=278,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=180,  y=713,  dx=-0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=806,  y=662,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=47,  score=43,
32.269, 56, Clicked: None, x=798, y=674, Clicked: None, x=798, y=674, Clicked: YELLOW, x=798,  y=674,  RED: x=772,  y=278,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=174,  y=729,  dx=-0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=807,  y=677,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=48,  score=44,
32.636, 57, Clicked: None, x=809, y=725, Clicked: None, x=809, y=725, Clicked: YELLOW, x=809,  y=725,  RED: x=728,  y=277,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=163,  y=775,  dx=0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=812,  y=716,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=49,  score=45,
32.785, 58, Clicked: None, x=811, y=740, Clicked: None, x=811, y=740, Clicked: YELLOW, x=811,  y=740,  RED: x=710,  y=276,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=170,  y=793,  dx=0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=814,  y=731,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=50,  score=46,
33.2, 59, Clicked: None, x=816, y=772, Clicked: None, x=816, y=772, Clicked: YELLOW, x=816,  y=772,  RED: x=660,  y=275,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=189,  y=844,  dx=0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=819,  y=776,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=51,  score=47,
33.632, 60, Clicked: None, x=821, y=834, Clicked: None, x=821, y=834, Clicked: YELLOW, x=821,  y=834,  RED: x=608,  y=274,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=210,  y=898,  dx=0.03938511474192757,  dy=0.10250365585156151,  clicks=23,  score=13, DARK_YELLOW: x=824,  y=822,  dx=0.01008387439110325,  dy=0.08854450152942478,  clicks=52,  score=48,
35.011, 61, Clicked: None, x=319, y=791, Clicked: ORANGE, x=319,  y=791,  RED: x=442,  y=271,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, DARK_ORANGE: x=275,  y=772,  dx=0.03938511474192757,  dy=-0.10250365585156151,  clicks=24,  score=13, YELLOW: x=841,  y=872,  dx=0.01008387439110325,  dy=-0.08854450152942478,  clicks=52,  score=48,
35.178, 61, Clicked: None, x=317, y=766, Clicked: ORANGE, x=317,  y=766,  RED: x=422,  y=270,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, DARK_ORANGE: x=283,  y=751,  dx=0.03938511474192757,  dy=-0.10250365585156151,  clicks=25,  score=13, YELLOW: x=843,  y=854,  dx=0.01008387439110325,  dy=-0.08854450152942478,  clicks=52,  score=48,
35.309, 61, Clicked: None, x=317, y=766, Clicked: ORANGE, x=317,  y=766,  RED: x=406,  y=270,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, DARK_ORANGE: x=289,  y=735,  dx=0.03938511474192757,  dy=-0.10250365585156151,  clicks=26,  score=13, YELLOW: x=844,  y=840,  dx=0.01008387439110325,  dy=-0.08854450152942478,  clicks=52,  score=48,
35.475, 61, Clicked: None, x=321, y=748, Clicked: ORANGE, x=321,  y=748,  RED: x=386,  y=269,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, DARK_ORANGE: x=297,  y=714,  dx=0.03938511474192757,  dy=-0.10250365585156151,  clicks=27,  score=13, YELLOW: x=846,  y=822,  dx=0.01008387439110325,  dy=-0.08854450152942478,  clicks=52,  score=48,
35.687, 61, Clicked: None, x=334, y=712, Clicked: ORANGE, x=334,  y=712,  RED: x=360,  y=269,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, DARK_ORANGE: x=308,  y=688,  dx=0.03938511474192757,  dy=-0.10250365585156151,  clicks=28,  score=13, YELLOW: x=849,  y=799,  dx=0.01008387439110325,  dy=-0.08854450152942478,  clicks=52,  score=48,
35.818, 61, Clicked: None, x=338, y=682, Clicked: ORANGE, x=338,  y=682,  RED: x=344,  y=268,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, DARK_ORANGE: x=314,  y=671,  dx=0.03938511474192757,  dy=-0.10250365585156151,  clicks=29,  score=13, YELLOW: x=850,  y=785,  dx=0.01008387439110325,  dy=-0.08854450152942478,  clicks=52,  score=48,
35.966, 61, Clicked: None, x=338, y=678, Clicked: ORANGE, x=338,  y=678,  RED: x=326,  y=268,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, DARK_ORANGE: x=321,  y=653,  dx=0.03938511474192757,  dy=-0.10250365585156151,  clicks=30,  score=13, YELLOW: x=852,  y=769,  dx=0.01008387439110325,  dy=-0.08854450152942478,  clicks=52,  score=48,
36.378, 61, Clicked: None, x=559, y=426, Clicked: None, x=559, y=426, Clicked: None, x=559, y=426,  RED: x=276,  y=267,  dx=-0.09997609598745309,  dy=-0.002186373963339132,  clicks=0,  score=0, ORANGE: x=341,  y=602,  dx=0.03938511474192757,  dy=-0.10250365585156151,  clicks=30,  score=13, YELLOW: x=857,  y=725,  dx=0.01008387439110325,  dy=-0.08854450152942478,  clicks=52,  score=48,
